qdrant-1        | 2026-07-14T01:56:11.074810Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001633
qdrant-1        | 2026-07-14T04:07:55.858475Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001657
qdrant-1        | 2026-07-14T04:07:55.883080Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001706
qdrant-1        | 2026-07-14T04:07:55.907988Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001778
qdrant-1        | 2026-07-14T04:07:55.932361Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001547
qdrant-1        | 2026-07-14T04:07:55.956989Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001736
qdrant-1        | 2026-07-14T04:07:55.982769Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002419
qdrant-1        | 2026-07-14T04:07:56.007451Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001874
qdrant-1        | 2026-07-14T04:07:56.033600Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001995
qdrant-1        | 2026-07-14T04:07:56.057985Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001896
qdrant-1        | 2026-07-14T04:07:56.082577Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001707
qdrant-1        | 2026-07-14T04:07:56.107454Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001719
qdrant-1        | 2026-07-14T04:07:56.132044Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001679
qdrant-1        | 2026-07-14T04:07:56.157264Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001717
qdrant-1        | 2026-07-14T04:07:56.181622Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001742
qdrant-1        | 2026-07-14T04:07:56.206235Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001829
qdrant-1        | 2026-07-14T04:07:56.235133Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.003189
qdrant-1        | 2026-07-14T04:07:56.259791Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002025
qdrant-1        | 2026-07-14T04:07:56.291015Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001754
qdrant-1        | 2026-07-14T04:07:56.315340Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001900
qdrant-1        | 2026-07-14T04:07:56.339656Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001898
qdrant-1        | 2026-07-14T04:07:56.363514Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001857
qdrant-1        | 2026-07-14T04:07:56.387514Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001931
qdrant-1        | 2026-07-14T04:07:56.411863Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001802
qdrant-1        | 2026-07-14T04:07:56.435953Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001797
qdrant-1        | 2026-07-14T04:07:56.460039Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001873
qdrant-1        | 2026-07-14T04:07:56.484887Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001695
qdrant-1        | 2026-07-14T04:07:56.509264Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001752
qdrant-1        | 2026-07-14T04:07:56.535515Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001690
qdrant-1        | 2026-07-14T04:07:56.562385Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001859
qdrant-1        | 2026-07-14T04:07:56.589963Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001751
qdrant-1        | 2026-07-14T04:07:56.614612Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001670
qdrant-1        | 2026-07-14T04:07:56.639319Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001815
qdrant-1        | 2026-07-14T04:07:56.665279Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001836
qdrant-1        | 2026-07-14T04:07:56.691671Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001801
qdrant-1        | 2026-07-14T04:07:56.716161Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001687
qdrant-1        | 2026-07-14T04:07:56.744487Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001775
qdrant-1        | 2026-07-14T04:07:56.774189Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001756
qdrant-1        | 2026-07-14T04:07:56.804940Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001838
qdrant-1        | 2026-07-14T04:07:56.828759Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001600
qdrant-1        | 2026-07-14T04:07:56.853705Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001619
qdrant-1        | 2026-07-14T04:07:56.878003Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001654
qdrant-1        | 2026-07-14T04:07:56.902647Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001684
qdrant-1        | 2026-07-14T04:07:56.927135Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001641
qdrant-1        | 2026-07-14T04:07:56.951671Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001776
qdrant-1        | 2026-07-14T04:07:56.985337Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002201
qdrant-1        | 2026-07-14T04:07:57.010698Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001677
qdrant-1        | 2026-07-14T04:07:57.034806Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001609
qdrant-1        | 2026-07-14T04:07:57.060710Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.003047
qdrant-1        | 2026-07-14T04:07:57.086139Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001700
qdrant-1        | 2026-07-14T04:07:57.110931Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001862
qdrant-1        | 2026-07-14T04:07:57.135581Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001687
qdrant-1        | 2026-07-14T04:07:57.162939Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001714
qdrant-1        | 2026-07-14T04:07:57.188177Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001680
qdrant-1        | 2026-07-14T04:07:57.212445Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001639
qdrant-1        | 2026-07-14T04:07:57.237225Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001757
qdrant-1        | 2026-07-14T04:07:57.261240Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001632
qdrant-1        | 2026-07-14T04:07:57.285545Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001770
qdrant-1        | 2026-07-14T04:07:57.310045Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001696
qdrant-1        | 2026-07-14T04:07:57.334852Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001701
qdrant-1        | 2026-07-14T04:07:57.359127Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001564
qdrant-1        | 2026-07-14T04:07:57.383602Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001777
qdrant-1        | 2026-07-14T04:07:57.408176Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001720
qdrant-1        | 2026-07-14T04:07:57.432777Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001734
qdrant-1        | 2026-07-14T04:07:57.456523Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001560
qdrant-1        | 2026-07-14T04:07:57.480743Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001613
qdrant-1        | 2026-07-14T04:07:57.505721Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001690
qdrant-1        | 2026-07-14T04:07:57.530399Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001846
qdrant-1        | 2026-07-14T04:07:57.554460Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001704
qdrant-1        | 2026-07-14T04:07:57.579181Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001674
qdrant-1        | 2026-07-14T04:07:57.603387Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001658
qdrant-1        | 2026-07-14T04:07:57.627175Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001595
qdrant-1        | 2026-07-14T04:07:57.651393Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001616
qdrant-1        | 2026-07-14T04:07:57.676791Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001540
qdrant-1        | 2026-07-14T04:07:57.702714Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001678
qdrant-1        | 2026-07-14T04:07:57.729317Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001742
qdrant-1        | 2026-07-14T04:07:57.755872Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001741
qdrant-1        | 2026-07-14T04:07:57.781348Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001829
qdrant-1        | 2026-07-14T04:07:57.805467Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001607
qdrant-1        | 2026-07-14T04:07:57.829973Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001647
qdrant-1        | 2026-07-14T04:07:57.856749Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.003122
qdrant-1        | 2026-07-14T04:07:57.886571Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001829
qdrant-1        | 2026-07-14T04:07:57.911795Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001883
qdrant-1        | 2026-07-14T04:07:57.938367Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001735
qdrant-1        | 2026-07-14T04:07:57.962757Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001700
qdrant-1        | 2026-07-14T04:07:57.998952Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.012594
qdrant-1        | 2026-07-14T04:07:58.024381Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001827
qdrant-1        | 2026-07-14T04:07:58.052248Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001853
qdrant-1        | 2026-07-14T04:07:58.076762Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002129
qdrant-1        | 2026-07-14T04:07:58.102148Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.002073
qdrant-1        | 2026-07-14T04:07:58.126437Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001786
qdrant-1        | 2026-07-14T04:07:58.150228Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001673
qdrant-1        | 2026-07-14T04:07:58.174666Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001746
qdrant-1        | 2026-07-14T04:07:58.199067Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001706
qdrant-1        | 2026-07-14T04:07:58.223169Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001809
qdrant-1        | 2026-07-14T04:07:58.247405Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001647
qdrant-1        | 2026-07-14T04:07:58.272235Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001722
qdrant-1        | 2026-07-14T04:07:58.296470Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001754
qdrant-1        | 2026-07-14T04:07:58.321008Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001753
qdrant-1        | 2026-07-14T04:07:58.345213Z  INFO actix_web::middleware::logger: 172.18.0.10 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001819
qdrant-1        | 2026-07-14T04:09:09.033197Z  INFO actix_web::middleware::logger: 172.18.0.6 "GET /collections/transcripts HTTP/1.1" 200 443 "-" "python-httpx/0.28.1" 0.000241   
qdrant-1        | 2026-07-14T04:09:09.240285Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.004077
qdrant-1        | 2026-07-14T04:09:26.305359Z  INFO actix_web::middleware::logger: 172.18.0.6 "GET /collections/transcripts HTTP/1.1" 200 444 "-" "python-httpx/0.28.1" 0.000297   
qdrant-1        | 2026-07-14T04:09:26.453805Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.009986
qdrant-1        | 2026-07-14T04:09:26.465249Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.006385
qdrant-1        | 2026-07-14T04:09:26.473273Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.005256
qdrant-1        | 2026-07-14T04:09:26.481608Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.005490
qdrant-1        | 2026-07-14T04:09:26.493089Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.007140
qdrant-1        | 2026-07-14T04:09:26.504653Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.006946
qdrant-1        | 2026-07-14T04:09:26.516445Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.007026
qdrant-1        | 2026-07-14T04:09:26.524604Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 91 "-" "python-httpx/0.28.1" 0.005223
qdrant-1        | 2026-07-14T04:09:26.532810Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 90 "-" "python-httpx/0.28.1" 0.004870
qdrant-1        | 2026-07-14T04:09:26.541609Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.005082
qdrant-1        | 2026-07-14T04:09:26.547851Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/transcripts/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.004128
qdrant-1        | 2026-07-14T04:10:58.544480Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/search HTTP/1.1" 200 1800 "-" "python-httpx/0.28.1" 0.002214
qdrant-1        | 2026-07-14T04:12:10.620386Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/search HTTP/1.1" 200 830 "-" "python-httpx/0.28.1" 0.004187
qdrant-1        | 2026-07-14T04:12:47.141836Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/search HTTP/1.1" 200 1996 "-" "python-httpx/0.28.1" 0.004566
qdrant-1        | 2026-07-14T04:14:19.566142Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/delete?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.007273
qdrant-1        | 2026-07-14T04:14:19.570991Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/scenes/points/delete?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.003106
qdrant-1        | 2026-07-14T04:14:32.495146Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/search HTTP/1.1" 200 2105 "-" "python-httpx/0.28.1" 0.001972
qdrant-1        | 2026-07-14T04:14:34.000498Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/scenes/points/search HTTP/1.1" 200 1356 "-" "python-httpx/0.28.1" 0.001334
qdrant-1        | 2026-07-14T04:15:50.244095Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/search HTTP/1.1" 200 2310 "-" "python-httpx/0.28.1" 0.001351
qdrant-1        | 2026-07-14T04:15:50.267553Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/scenes/points/search HTTP/1.1" 200 1339 "-" "python-httpx/0.28.1" 0.000865
qdrant-1        | 2026-07-14T04:19:19.461051Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/search HTTP/1.1" 200 435 "-" "python-httpx/0.28.1" 0.001183
qdrant-1        | 2026-07-14T04:21:20.556669Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/search HTTP/1.1" 200 1081 "-" "python-httpx/0.28.1" 0.001208
qdrant-1        | 2026-07-14T04:22:00.344077Z  INFO actix_web::middleware::logger: 172.18.0.8 "POST /collections/transcripts/points/search HTTP/1.1" 200 1078 "-" "python-httpx/0.28.1" 0.001232
qdrant-1        | 2026-07-14T04:24:45.925941Z  INFO actix_web::middleware::logger: 172.18.0.7 "GET /collections/transcripts HTTP/1.1" 200 444 "-" "python-httpx/0.28.1" 0.000405   
qdrant-1        | 2026-07-14T04:24:45.930910Z  INFO actix_web::middleware::logger: 172.18.0.7 "GET /collections/scenes HTTP/1.1" 200 444 "-" "python-httpx/0.28.1" 0.000092
qdrant-1        | 2026-07-14T04:27:27.122231Z  INFO actix_web::middleware::logger: 172.18.0.7 "GET /collections/transcripts HTTP/1.1" 200 443 "-" "python-httpx/0.28.1" 0.000558   
qdrant-1        | 2026-07-14T04:27:27.133293Z  INFO actix_web::middleware::logger: 172.18.0.7 "GET /collections/scenes HTTP/1.1" 200 443 "-" "python-httpx/0.28.1" 0.000319
qdrant-1        | 2026-07-14T13:49:49.805565Z  INFO actix_web::middleware::logger: 172.18.0.10 "GET /collections/transcripts HTTP/1.1" 200 444 "-" "python-httpx/0.28.1" 0.000550  
qdrant-1        | 2026-07-14T13:49:49.815528Z  INFO actix_web::middleware::logger: 172.18.0.10 "GET /collections/scenes HTTP/1.1" 200 443 "-" "python-httpx/0.28.1" 0.000350
qdrant-1        | 2026-07-14T15:32:40.277391Z  INFO actix_web::middleware::logger: 172.18.0.10 "GET /collections/transcripts HTTP/1.1" 200 444 "-" "python-httpx/0.28.1" 0.000446  
qdrant-1        | 2026-07-14T15:32:40.282222Z  INFO actix_web::middleware::logger: 172.18.0.10 "GET /collections/scenes HTTP/1.1" 200 444 "-" "python-httpx/0.28.1" 0.000106
